0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-199.2,40.799,0.080076,0.10551,1.1531,5.7896,-18.43,-0.009951,0.13398,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
346.8,0.79878,-0.079924,-0.10449,-0.24689,3.7896,7.5698,0.003049,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
107.8,0.79878,-0.45992,-0.01449,-0.44689,-1.2104,3.5698,0.013049,0.13398,5.0479e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
350.8,-0.20122,0.28008,-0.08449,0.55311,3.7896,4.5698,0.002049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
325.8,-13.201,0.080076,-0.04449,0.35311,-2.2104,6.5698,-0.00095096,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
75.796,-18.201,-0.50992,-0.05449,1.1531,4.7896,1.5698,-0.009951,0.033978,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-108.2,11.799,-0.14992,-0.06449,-0.74689,-2.2104,8.5698,0.011049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
246.8,7.7988,-0.45992,-0.21449,1.5531,6.7896,16.57,-0.003951,0.23398,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-191.2,6.7988,-0.039924,-0.04449,1.1531,-0.21037,-13.43,-0.010951,3.234,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
-207.2,-34.201,-0.33992,0.11551,-0.64689,-9.2104,1.5698,0.013049,0.033978,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
-162.2,-20.201,-0.40992,0.14551,0.25311,-5.2104,-11.43,-0.019951,0.13398,-0.00044952,-0.00054585,-0.00054583,-0.00054346,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
84.796,-22.201,0.60008,0.10551,0.45311,-7.2104,0.56979,-0.018951,-0.46602,-0.00084952,-0.00054585,-0.00054583,-0.00054346,-0.00039076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
-65.204,-27.201,-0.11992,0.02551,-2.3469,2.7896,-8.4302,0.013049,0.53398,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-487.2,-16.201,-0.19992,-0.07449,0.35311,-1.2104,-2.4302,-0.002951,0.63398,5.0479e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
418.8,-46.201,0.43008,-0.10449,-0.54689,-0.21037,9.5698,0.021049,-0.56602,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
519.8,7.7988,-0.38992,0.13551,0.15311,-1.2104,-12.43,-0.015951,0.33398,-0.00094952,-0.0011458,-0.0011458,-0.0011435,0.00020924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.0011434
42.796,-9.2012,0.070076,0.12551,0.45311,-7.2104,-0.43021,0.002049,-0.16602,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00064342
-344.2,14.799,0.12008,0.03551,0.75311,-1.2104,-3.4302,0.005049,-0.56602,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-79.204,-39.201,0.53008,0.01551,-0.44689,-0.21037,-2.4302,0.019049,0.033978,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
255.8,9.7988,0.050076,-0.04449,0.053106,-2.2104,6.5698,0.002049,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
213.8,19.799,0.16008,-0.01449,-1.5469,2.7896,-1.4302,0.006049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-33.204,-4.2012,0.33008,-0.03449,0.95311,5.7896,-1.4302,-0.004951,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-63.204,-15.201,0.40008,-0.19449,1.0531,4.7896,5.5698,4.9039e-05,4.034,0.00035048,0.00045415,0.00045417,0.00045654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
93.796,-16.201,0.22008,-0.08449,-2.3469,2.7896,5.5698,0.012049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-214.2,27.799,-0.15992,-0.06449,-0.54689,3.7896,6.5698,0.002049,-0.76602,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
290.8,6.7988,-0.42992,0.15551,-0.94689,-2.2104,-11.43,0.004049,-0.066022,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
197.8,4.7988,0.11008,-0.10449,-0.94689,2.7896,6.5698,0.005049,0.13398,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-122.2,14.799,-0.20992,0.10551,-0.64689,-2.2104,-7.4302,0.004049,0.033978,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
327.8,-1.2012,0.090076,-0.01449,-0.74689,-3.2104,4.5698,0.011049,-0.16602,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
86.796,25.799,0.25008,-0.02449,0.55311,5.7896,-2.4302,-0.004951,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
190.8,7.7988,-0.049924,0.14551,-0.44689,3.7896,-14.43,0.009049,-3.866,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-463.2,7.7988,0.37008,0.00551,-0.24689,3.7896,-4.4302,0.002049,-0.16602,0.00025048,0.00035415,0.00035417,0.00035654,-9.0758e-05,-1.8073e-08,-9.6596e-05,-3.0122e-08,0.00035658
-117.2,-40.201,-0.069924,-0.00449,1.0531,-1.2104,2.5698,-0.013951,-0.16602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
295.8,-35.201,0.060076,-0.17449,-0.94689,3.7896,15.57,0.014049,-0.066022,0.00055048,0.00055415,0.00055417,0.00055654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00055658
-245.2,-2.2012,-0.26992,0.13551,-0.24689,-2.2104,-12.43,0.002049,-0.26602,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
363.8,2.7988,0.32008,0.14551,0.75311,-0.21037,-16.43,-0.001951,0.33398,-0.00014952,-4.5846e-05,-4.5828e-05,-4.346e-05,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
35.796,3.7988,0.60008,0.11551,0.053106,-5.2104,-5.4302,0.022049,-0.16602,-0.00024952,5.4154e-05,5.4172e-05,0.00015654,-0.00039076,-1.8073e-08,-0.0001966,-3.0122e-08,0.00015658
53.796,15.799,0.75008,0.06551,-0.74689,-6.2104,4.5698,0.004049,-1.966,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-242.2,-31.201,0.18008,-0.08449,0.35311,4.7896,3.5698,-0.005951,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-143.2,13.799,0.44008,0.11551,-0.24689,-2.2104,-10.43,0.017049,-0.16602,0.00015048,0.00025415,0.00025417,0.00025654,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
63.796,0.79878,-0.46992,-0.03449,0.75311,-6.2104,8.5698,0.010049,0.63398,-0.00024952,-0.00024585,-0.00024583,-0.00034346,9.2415e-06,-1.8073e-08,0.0002034,-3.0122e-08,-0.00034342
-65.204,-27.201,-0.24992,-0.01449,0.45311,0.78963,-1.4302,0.010049,0.83398,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-12.204,2.7988,-0.039924,-0.21449,-2.7469,-1.2104,26.57,0.026049,0.73398,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
336.8,55.799,0.36008,0.16551,0.55311,-3.2104,-14.43,-0.001951,-0.36602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-398.2,8.7988,0.22008,0.11551,0.65311,-0.21037,-12.43,-0.00095096,0.53398,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
72.796,53.799,0.080076,0.04551,1.1531,5.7896,-9.4302,-0.004951,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-242.2,5.7988,-0.39992,-0.02449,-0.74689,-5.2104,8.5698,0.009049,0.033978,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
224.8,28.799,0.060076,0.34551,-0.74689,-10.21,-11.43,0.015049,-0.86602,-0.00084952,-0.00084585,-0.00084583,-0.00094346,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,-0.00094342
-199.2,-67.201,0.24008,0.01551,2.1531,-2.2104,-4.4302,-0.012951,0.53398,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
325.8,-31.201,-0.089924,-0.09449,-0.34689,-1.2104,9.5698,0.013049,0.13398,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
314.8,14.799,0.31008,0.01551,-0.44689,4.7896,-5.4302,0.006049,-0.36602,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
122.8,0.79878,-0.039924,-0.04449,-1.6469,0.78963,2.5698,-0.003951,0.23398,5.0479e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
119.8,-11.201,0.18008,-0.07449,-0.54689,4.7896,3.5698,0.004049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
261.8,-57.201,0.39008,-0.08449,0.65311,-1.2104,11.57,-0.020951,-0.56602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
-300.2,-43.201,-0.30992,-0.21449,-1.3469,-2.2104,18.57,0.012049,2.634,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-659.2,-57.201,-0.019924,0.07551,1.5531,-2.2104,-3.4302,-0.023951,-1.066,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
-341.2,-8.2012,0.39008,-0.18449,-0.94689,2.7896,5.5698,4.9039e-05,3.134,0.00025048,0.00025415,0.00025417,0.00025654,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
420.8,-36.201,0.17008,-0.05449,-0.74689,-2.2104,15.57,0.012049,-1.566,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-104.2,3.7988,0.63008,0.07551,-1.2469,-3.2104,-6.4302,0.013049,0.93398,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-32.204,-33.201,-0.78992,0.06551,-0.34689,-7.2104,3.5698,-0.022951,0.033978,-0.00024952,-0.00044585,-0.00044583,-0.00084346,0.00020924,-1.8073e-08,0.0003034,-3.0122e-08,-0.00084342
-17.204,-27.201,0.49008,0.35551,-1.0469,3.7896,-54.43,0.014049,1.134,0.00055048,0.00055415,0.00055417,0.00055654,-9.0758e-05,-1.8073e-08,-0.0001966,-3.0122e-08,0.00055658
376.8,34.799,0.35008,-0.07449,-1.2469,-3.2104,6.5698,0.024049,1.334,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
345.8,-0.20122,0.24008,-0.09449,-0.94689,3.7896,5.5698,0.009049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-13.204,-42.201,-0.20992,-0.01449,-1.6469,-7.2104,13.57,0.023049,-0.56602,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-24.204,-16.201,0.58008,0.04551,-0.34689,-7.2104,6.5698,0.029049,0.13398,-0.00014952,5.4154e-05,5.4172e-05,5.654e-05,-0.00029076,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
263.8,8.7988,-0.12992,-0.01449,0.053106,2.7896,-1.4302,4.9039e-05,-0.16602,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-238.2,33.799,0.37008,0.08551,-0.24689,0.78963,-9.4302,0.002049,-0.16602,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
373.8,4.7988,0.020076,-0.03449,-0.44689,-2.2104,4.5698,0.013049,0.13398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-315.2,3.7988,-0.36992,0.01551,-1.0469,-3.2104,2.5698,0.022049,-0.26602,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
139.8,-17.201,-0.10992,-0.09449,-0.74689,-0.21037,8.5698,0.002049,-0.066022,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
160.8,-4.2012,-0.0099241,-0.09449,0.15311,4.7896,4.5698,4.9039e-05,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-29.204,14.799,-0.15992,-0.07449,-0.64689,2.7896,2.5698,0.002049,0.13398,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-813.2,44.799,-0.21992,0.04551,1.2531,0.78963,-7.4302,-0.009951,0.53398,5.0479e-05,5.4154e-05,5.4172e-05,-4.346e-05,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,-4.3424e-05
140.8,-26.201,-0.25992,-0.04449,0.25311,-2.2104,11.57,-0.003951,-0.66602,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
434.8,-27.201,0.59008,0.19551,-1.0469,-0.21037,-6.4302,0.015049,-5.366,0.00035048,0.00035415,0.00035417,0.00035654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-396.2,-29.201,-0.20992,0.08551,2.0531,-6.2104,-1.4302,-0.005951,-0.26602,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
31.796,13.799,0.080076,-0.15449,0.053106,-1.2104,16.57,0.005049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-287.2,23.799,-0.18992,0.03551,1.0531,1.7896,-7.4302,-0.005951,0.033978,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-522.2,-19.201,-0.069924,0.09551,-0.34689,-1.2104,-8.4302,-0.004951,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
-305.2,-18.201,-0.43992,0.17551,0.75311,-6.2104,-8.4302,0.005049,-0.16602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
74.796,-48.201,0.43008,-0.02449,-0.14689,3.7896,-0.43021,0.004049,-0.26602,0.00035048,0.00045415,0.00045417,0.00045654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-132.2,22.799,-0.089924,-0.00449,-0.34689,4.7896,-4.4302,-0.002951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
538.8,14.799,0.080076,-0.16449,-1.8469,-2.2104,7.5698,0.019049,2.234,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-341.2,30.799,-0.14992,0.02551,0.95311,2.7896,-7.4302,-0.003951,0.33398,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
522.8,-38.201,-0.27992,-0.06449,-0.64689,-0.21037,6.5698,0.008049,0.23398,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
7.7958,-16.201,0.11008,0.01551,1.5531,3.7896,-7.4302,-0.014951,0.33398,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-21.204,-12.201,-0.52992,0.12551,-0.24689,-6.2104,-6.4302,-0.004951,0.13398,-0.00054952,-0.00064585,-0.00064583,-0.00074346,0.00010924,-1.8073e-08,0.0001034,-3.0122e-08,-0.00074342
-143.2,14.799,0.21008,0.03551,0.55311,4.7896,-8.4302,-0.001951,0.033978,0.00025048,0.00035415,0.00035417,0.00035654,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
72.796,-7.2012,-0.62992,0.06551,-0.74689,-4.2104,-4.4302,0.003049,0.13398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,-0.00014342
27.796,17.799,0.15008,0.12551,0.65311,0.78963,-12.43,-0.006951,0.033978,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
-272.2,8.7988,-0.15992,0.15551,-0.74689,-3.2104,-15.43,0.006049,0.033978,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
223.8,-8.2012,-0.079924,-0.04449,0.95311,5.7896,0.56979,-0.015951,-0.16602,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-479.2,14.799,0.25008,-0.02449,0.75311,5.7896,-3.4302,0.001049,-0.56602,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
263.8,21.799,-0.18992,-0.06449,0.35311,2.7896,2.5698,0.003049,0.13398,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-111.2,-21.201,0.010076,-0.08449,0.45311,5.7896,2.5698,-0.003951,0.23398,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-197.2,-4.2012,0.12008,0.09551,1.5531,-3.2104,-7.4302,-0.012951,-0.36602,-0.00044952,-0.00034585,-0.00034583,-0.00034346,-0.00029076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
181.8,-11.201,-0.15992,-0.08449,1.0531,-2.2104,10.57,-0.013951,-0.26602,-0.00084952,-0.00094585,-0.00094583,-0.0010435,0.00010924,-1.8073e-08,0.0001034,-3.0122e-08,-0.0010434
15.796,1.7988,0.84008,-0.00449,-0.44689,0.78963,-7.4302,0.011049,0.23398,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,-0.0001966,-3.0122e-08,0.00035658
-80.204,-17.201,-0.13992,0.12551,1.3531,-2.2104,-12.43,-0.019951,-0.066022,-0.00014952,-0.00024585,-0.00024583,-0.00044346,0.00010924,-1.8073e-08,0.0002034,-3.0122e-08,-0.00044342
67.796,19.799,0.24008,-0.09449,0.65311,4.7896,5.5698,0.006049,-0.066022,0.00035048,0.00045415,0.00045417,0.00045654,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-107.2,-28.201,0.17008,-0.07449,-0.64689,4.7896,9.5698,-0.005951,-1.466,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
116.8,-6.2012,7.5908e-05,-0.04449,0.25311,4.7896,0.56979,-0.003951,-0.16602,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-251.2,-12.201,-0.20992,-0.06449,-1.4469,-1.2104,7.5698,0.025049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
69.796,-15.201,-0.19992,-0.16449,0.55311,4.7896,13.57,-0.009951,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-125.2,-2.2012,0.22008,0.00551,0.85311,-0.21037,-1.4302,-0.002951,0.033978,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-139.2,19.799,0.23008,-0.07449,-0.34689,1.7896,-10.43,-0.003951,2.334,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
849.8,37.799,0.45008,0.32551,-0.64689,0.78963,-31.43,0.006049,-2.866,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
0.79577,-22.201,0.64008,-0.09449,1.0531,-1.2104,9.5698,0.014049,-0.066022,0.00015048,0.00025415,0.00025417,0.00025654,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
25.796,64.799,0.040076,0.08551,0.85311,0.78963,-11.43,-0.013951,0.13398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
523.8,-31.201,-0.43992,-0.12449,-0.64689,-3.2104,20.57,0.007049,-0.16602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
287.8,-26.201,-0.26992,0.10551,-0.54689,-2.2104,-7.4302,-0.009951,0.43398,-0.0015495,-0.0015458,-0.0015458,-0.0015435,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.0015434
-446.2,-18.201,-0.52992,0.07551,0.65311,0.78963,-2.4302,-0.00095096,-0.56602,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
347.8,-10.201,0.020076,-0.00449,-0.44689,-2.2104,4.5698,0.007049,-0.26602,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
119.8,6.7988,-0.24992,-0.01449,-1.5469,2.7896,-0.43021,0.010049,-0.16602,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-151.2,0.79878,-0.43992,-0.13449,0.053106,1.7896,10.57,-0.009951,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
249.8,-17.201,0.19008,-0.27449,-1.8469,1.7896,25.57,0.019049,0.23398,0.00055048,0.00055415,0.00055417,0.00055654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00055658
295.8,-6.2012,-0.27992,-0.07449,0.55311,3.7896,3.5698,-0.002951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
115.8,30.799,0.18008,0.01551,0.65311,5.7896,-7.4302,-0.00095096,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
66.796,-40.201,-0.30992,-0.11449,0.45311,-1.2104,11.57,-0.003951,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-10.204,15.799,0.66008,0.11551,-1.1469,-8.2104,1.5698,0.025049,-0.26602,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
525.8,30.799,0.17008,-0.09449,-0.64689,2.7896,6.5698,0.013049,-0.16602,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
